StageCode,PointIndex,x,y,PointsInStage,elevation
51,61,-5.916635,54.355874,760,150.0
51,62,-5.916904,54.355862,760,150.0
51,63,-5.917343,54.355861,760,150.0
51,64,-5.917664,54.355859,760,149.0
51,65,-5.917946,54.355841,760,149.0
51,66,-5.917959,54.35584,760,149.0
51,67,-5.918102,54.355807,760,142.0
51,68,-5.918232,54.355755,760,142.0
51,69,-5.918664,54.355568,760,142.0
51,70,-5.919219,54.355331,760,150.0
51,71,-5.920066,54.354975,760,151.0
51,72,-5.920505,54.354788,760,151.0
51,73,-5.920882,54.354627,760,151.0
51,74,-5.920989,54.354582,760,151.0
51,75,-5.921924,54.35418,760,152.0
51,76,-5.922404,54.353974,760,148.0
51,77,-5.922544,54.353868,760,155.0
51,78,-5.922651,54.353745,760,155.0
51,79,-5.922768,54.353637,760,155.0
51,80,-5.922904,54.353567,760,155.0
51,81,-5.923102,54.353513,760,155.0
51,82,-5.923368,54.353484,760,155.0
51,83,-5.923618,54.353475,760,155.0
51,84,-5.923807,54.353469,760,158.0
51,85,-5.923892,54.35345,760,158.0
51,86,-5.92392,54.353444,760,158.0
51,87,-5.924001,54.353405,760,158.0
51,88,-5.924083,54.353318,760,158.0
51,89,-5.924135,54.353157,760,158.0
51,90,-5.924157,54.352996,760,158.0
51,91,-5.924166,54.352942,760,158.0
51,92,-5.924196,54.352756,760,158.0
51,93,-5.924232,54.352502,760,158.0
51,94,-5.924248,54.352126,760,162.0
51,95,-5.924245,54.351871,760,162.0
51,96,-5.924225,54.351359,760,167.0
51,97,-5.924202,54.350961,760,167.0
51,98,-5.92419,54.350643,760,173.0
51,99,-5.924193,54.350525,760,173.0
51,100,-5.924209,54.350398,760,173.0
51,101,-5.924286,54.350225,760,173.0
51,102,-5.924585,54.349702,760,174.0
51,103,-5.924718,54.34948,760,174.0
51,104,-5.924846,54.349233,760,174.0
51,105,-5.924932,54.349062,760,175.0
51,106,-5.925044,54.348865,760,179.0
51,107,-5.925117,54.348753,760,179.0
51,108,-5.925243,54.348615,760,179.0
51,109,-5.925379,54.348526,760,179.0
51,110,-5.925557,54.348464,760,179.0
51,111,-5.925805,54.348395,760,179.0
51,112,-5.92604,54.348335,760,179.0
51,113,-5.926305,54.348294,760,187.0
51,114,-5.926523,54.348281,760,187.0
51,115,-5.926735,54.348275,760,187.0
51,116,-5.92697,54.348289,760,187.0
51,117,-5.927191,54.348343,760,188.0
51,118,-5.927445,54.34846,760,188.0
51,119,-5.927572,54.348493,760,187.0
51,120,-5.92778,54.34851,760,187.0
51,121,-5.928038,54.348487,760,187.0
51,122,-5.92825,54.348447,760,187.0
51,123,-5.928276,54.348439,760,187.0
51,124,-5.928561,54.348359,760,187.0
51,125,-5.928731,54.348301,760,188.0
51,126,-5.92921,54.34814,760,193.0
51,127,-5.929261,54.348125,760,193.0
51,128,-5.929207,54.348049,760,193.0
51,129,-5.92914,54.347967,760,193.0
51,130,-5.929182,54.347952,760,193.0
51,131,-5.929207,54.347932,760,193.0
51,132,-5.92956,54.347653,760,193.0
51,133,-5.929656,54.347587,760,193.0
51,134,-5.929772,54.347524,760,193.0
51,135,-5.929913,54.347446,760,194.0
51,136,-5.930009,54.347373,760,194.0
51,137,-5.930151,54.347258,760,205.0
51,138,-5.930283,54.347156,760,205.0
51,139,-5.930379,54.347089,760,205.0
51,140,-5.93048,54.347033,760,205.0
51,141,-5.930588,54.346988,760,205.0
51,142,-5.931094,54.346787,760,205.0
51,143,-5.931221,54.346734,760,205.0
51,144,-5.931678,54.346543,760,204.0
51,145,-5.932062,54.346384,760,204.0
51,146,-5.933039,54.345996,760,207.0
51,147,-5.933392,54.345858,760,207.0
51,148,-5.933606,54.345769,760,204.0
51,149,-5.933783,54.345692,760,208.0
51,150,-5.933939,54.345621,760,208.0
51,151,-5.934074,54.345548,760,208.0
51,152,-5.934352,54.345385,760,208.0
51,153,-5.934463,54.34533,760,208.0
51,154,-5.934563,54.345287,760,208.0
51,155,-5.934688,54.345253,760,208.0
51,156,-5.934818,54.345218,760,208.0
51,157,-5.934964,54.345186,760,208.0
51,158,-5.935005,54.34518,760,208.0
51,159,-5.935135,54.345161,760,217.0
51,160,-5.935272,54.345152,760,217.0
51,161,-5.935396,54.345154,760,217.0
51,162,-5.935471,54.345168,760,217.0
51,163,-5.935528,54.345196,760,217.0
51,164,-5.935581,54.345247,760,217.0
51,165,-5.935668,54.345344,760,217.0
51,166,-5.935771,54.34541,760,217.0
51,167,-5.936047,54.345579,760,217.0
51,168,-5.936542,54.345881,760,219.0
51,169,-5.936726,54.345989,760,219.0
51,170,-5.936863,54.346058,760,219.0
51,171,-5.936978,54.346095,760,219.0
51,172,-5.937084,54.346123,760,219.0
51,173,-5.937192,54.34613,760,219.0
51,174,-5.937324,54.34613,760,219.0
51,175,-5.937672,54.346121,760,218.0
51,176,-5.93774,54.346117,760,218.0
51,177,-5.937886,54.346108,760,218.0
51,178,-5.938143,54.346086,760,218.0
51,179,-5.938301,54.346066,760,218.0
51,180,-5.938416,54.346035,760,218.0
51,181,-5.938539,54.345995,760,218.0
51,182,-5.938777,54.345894,760,234.0
51,183,-5.939019,54.345799,760,242.0
51,184,-5.939461,54.345635,760,242.0
51,185,-5.939955,54.34546,760,242.0
51,186,-5.940319,54.345337,760,254.0
51,187,-5.940543,54.34524,760,254.0
51,188,-5.940795,54.345129,760,254.0
51,189,-5.940971,54.34504,760,254.0
51,190,-5.941105,54.344968,760,250.0
51,191,-5.941232,54.344892,760,250.0
51,192,-5.94134,54.344818,760,258.0
51,193,-5.941376,54.344791,760,258.0
51,194,-5.941415,54.34476,760,258.0
51,195,-5.941456,54.34471,760,258.0
51,196,-5.941475,54.34466,760,258.0
51,197,-5.941477,54.344602,760,258.0
51,198,-5.941477,54.344523,760,258.0
51,199,-5.941484,54.344448,760,258.0
51,200,-5.941504,54.344392,760,258.0
51,201,-5.94153,54.344345,760,258.0
51,202,-5.941585,54.344286,760,258.0
51,203,-5.941662,54.34423,760,258.0
51,204,-5.941847,54.344099,760,254.0
51,205,-5.941962,54.343998,760,254.0
51,206,-5.942049,54.343907,760,254.0
51,207,-5.942109,54.343823,760,254.0
51,208,-5.942176,54.343719,760,254.0
51,209,-5.942241,54.343595,760,254.0
51,210,-5.942385,54.343267,760,252.0
51,211,-5.942507,54.342969,760,252.0
51,212,-5.942546,54.342849,760,255.0
51,213,-5.942601,54.342603,760,255.0
51,214,-5.942607,54.34257,760,255.0
51,215,-5.942649,54.342355,760,251.0
51,216,-5.94269,54.342146,760,251.0
51,217,-5.942697,54.342041,760,251.0
51,218,-5.94269,54.341921,760,251.0
51,219,-5.942577,54.341444,760,242.0
51,220,-5.942519,54.341147,760,242.0
51,221,-5.942474,54.340897,760,241.0
51,222,-5.94245,54.340791,760,235.0
51,223,-5.94238,54.340481,760,235.0
51,224,-5.942313,54.340149,760,235.0
51,225,-5.942286,54.339991,760,235.0
51,226,-5.942277,54.339827,760,229.0
51,227,-5.942279,54.33971,760,229.0
51,228,-5.942296,54.339615,760,229.0
51,229,-5.942325,54.339539,760,229.0
51,230,-5.942373,54.339465,760,229.0
51,231,-5.942447,54.339395,760,229.0
51,232,-5.942565,54.339303,760,224.0
51,233,-5.942605,54.339273,760,224.0
51,234,-5.94273,54.33918,760,224.0
51,235,-5.942843,54.339105,760,219.0
51,236,-5.942922,54.339065,760,219.0
51,237,-5.943014,54.339035,760,219.0
51,238,-5.943126,54.339014,760,219.0
51,239,-5.943259,54.339002,760,219.0
51,240,-5.943878,54.338965,760,218.0
51,241,-5.944087,54.338954,760,218.0
51,242,-5.944212,54.338937,760,218.0
51,243,-5.944334,54.338908,760,218.0
51,244,-5.944459,54.338865,760,218.0
51,245,-5.944591,54.338796,760,218.0
51,246,-5.94467,54.338737,760,218.0
51,247,-5.944764,54.338656,760,218.0
51,248,-5.944855,54.338564,760,218.0
51,249,-5.944929,54.338476,760,218.0
51,250,-5.945023,54.338348,760,219.0
51,251,-5.945091,54.338251,760,219.0
51,252,-5.945142,54.338175,760,219.0
51,253,-5.945318,54.337917,760,219.0
51,254,-5.94539,54.337797,760,219.0
51,255,-5.945424,54.337706,760,219.0
51,256,-5.945467,54.337581,760,219.0
51,257,-5.945486,54.3375,760,219.0
51,258,-5.945518,54.337353,760,221.0
51,259,-5.945527,54.337273,760,221.0
51,260,-5.945527,54.337196,760,221.0
51,261,-5.945508,54.337094,760,221.0
51,262,-5.945462,54.336949,760,221.0
51,263,-5.945442,54.336887,760,221.0
51,264,-5.945412,54.336797,760,221.0
51,265,-5.945383,54.336691,760,221.0
51,266,-5.945361,54.336572,760,222.0
51,267,-5.945361,54.33648,760,222.0
51,268,-5.945364,54.336321,760,222.0
51,269,-5.945378,54.33627,760,222.0
51,270,-5.94539,54.336217,760,222.0
51,271,-5.945407,54.336179,760,222.0
51,272,-5.945433,54.336141,760,222.0
51,273,-5.945472,54.336096,760,222.0
51,274,-5.94552,54.336054,760,222.0
51,275,-5.945647,54.335987,760,222.0
51,276,-5.945875,54.335865,760,222.0
51,277,-5.946235,54.335721,760,217.0
51,278,-5.947107,54.335361,760,219.0
51,279,-5.947153,54.335343,760,219.0
51,280,-5.946882,54.335194,760,219.0
51,281,-5.946791,54.335143,760,219.0
51,282,-5.946273,54.334846,760,217.0
51,283,-5.946295,54.334825,760,217.0
51,284,-5.946343,54.334774,760,217.0
51,285,-5.946514,54.334559,760,217.0
51,286,-5.946754,54.334258,760,217.0
51,287,-5.946888,54.33412,760,219.0
51,288,-5.947362,54.333745,760,219.0
51,289,-5.947808,54.333493,760,223.0
51,290,-5.947995,54.333427,760,223.0
51,291,-5.948285,54.333357,760,223.0
51,292,-5.948446,54.333332,760,223.0
51,293,-5.948628,54.333321,760,231.0
51,294,-5.94873,54.333311,760,231.0
51,295,-5.9488,54.333291,760,248.0
51,296,-5.948851,54.33326,760,248.0
51,297,-5.948878,54.333216,760,248.0
51,298,-5.948886,54.333167,760,248.0
51,299,-5.948875,54.333086,760,248.0
51,300,-5.948832,54.332985,760,248.0
51,301,-5.948658,54.332728,760,231.0
51,302,-5.948529,54.332564,760,231.0
51,303,-5.948406,54.332429,760,244.0
51,304,-5.948288,54.33235,760,244.0
51,305,-5.948047,54.332223,760,244.0
51,306,-5.947923,54.332157,760,244.0
51,307,-5.947311,54.331772,760,237.0
51,308,-5.947183,54.331646,760,244.0
51,309,-5.947156,54.331605,760,244.0
51,310,-5.947078,54.331489,760,244.0
51,311,-5.945982,54.329671,760,245.0
51,312,-5.94596,54.329634,760,245.0
51,313,-5.94519,54.328313,760,238.0
51,314,-5.94492,54.327859,760,242.0
51,315,-5.944318,54.326847,760,233.0
51,316,-5.94342,54.325336,760,222.0
51,317,-5.94345,54.325312,760,222.0
51,318,-5.943511,54.325264,760,222.0
51,319,-5.944007,54.32481,760,211.0
51,320,-5.944705,54.324245,760,211.0
51,321,-5.944783,54.324168,760,211.0
51,322,-5.944882,54.32407,760,206.0
51,323,-5.945021,54.323903,760,216.0
51,324,-5.945265,54.323555,760,216.0
51,325,-5.945617,54.32305,760,209.0
51,326,-5.945732,54.322861,760,209.0
51,327,-5.945906,54.322518,760,209.0
51,328,-5.945946,54.322429,760,206.0
51,329,-5.946046,54.322207,760,206.0
51,330,-5.946067,54.322068,760,206.0
51,331,-5.946059,54.321982,760,206.0
51,332,-5.946035,54.321902,760,206.0
51,333,-5.945952,54.321745,760,206.0
51,334,-5.945823,54.321541,760,209.0
51,335,-5.945759,54.321384,760,209.0
51,336,-5.945735,54.321239,760,209.0
51,337,-5.945762,54.321123,760,209.0
51,338,-5.945856,54.320918,760,209.0
51,339,-5.945963,54.32073,760,207.0
51,340,-5.946089,54.320553,760,207.0
51,341,-5.9462,54.320446,760,207.0
51,342,-5.946475,54.320258,760,223.0
51,343,-5.946875,54.320037,760,223.0
51,344,-5.947078,54.319907,760,214.0
51,345,-5.947325,54.319687,760,214.0
51,346,-5.947489,54.319501,760,214.0
51,347,-5.94762,54.319303,760,231.0
51,348,-5.947736,54.319052,760,224.0
51,349,-5.947766,54.318979,760,224.0
51,350,-5.947848,54.318751,760,224.0
51,351,-5.947972,54.318515,760,224.0
51,352,-5.948055,54.318305,760,215.0
51,353,-5.948254,54.317656,760,215.0
51,354,-5.948308,54.317483,760,210.0
51,355,-5.948336,54.31739,760,210.0
51,356,-5.948363,54.317302,760,210.0
51,357,-5.948728,54.316368,760,213.0
51,358,-5.948758,54.316207,760,214.0
51,359,-5.948811,54.315716,760,212.0
51,360,-5.948833,54.315613,760,212.0
51,361,-5.948846,54.315593,760,212.0
51,362,-5.948873,54.315553,760,212.0
51,363,-5.94898,54.315448,760,212.0
51,364,-5.949167,54.315283,760,212.0
51,365,-5.949297,54.315168,760,212.0
51,366,-5.949772,54.314709,760,206.0
51,367,-5.949787,54.314693,760,206.0
51,368,-5.949825,54.314655,760,206.0
51,369,-5.949667,54.314633,760,206.0
51,370,-5.949527,54.314594,760,206.0
51,371,-5.949393,54.314547,760,206.0
51,372,-5.949113,54.314409,760,206.0
51,373,-5.948766,54.314237,760,206.0
51,374,-5.94839,54.314072,760,203.0
51,375,-5.948186,54.313986,760,203.0
51,376,-5.9482,54.313962,760,203.0
51,377,-5.94868,54.313227,760,195.0
51,378,-5.948884,54.312914,760,194.0
51,379,-5.94894,54.312827,760,194.0
51,380,-5.948978,54.312748,760,194.0
51,381,-5.94897,54.312658,760,194.0
51,382,-5.948943,54.312568,760,194.0
51,383,-5.948828,54.31231,760,188.0
51,384,-5.948636,54.31198,760,188.0
51,385,-5.948414,54.311662,760,188.0
51,386,-5.948358,54.311555,760,181.0
51,387,-5.948307,54.311333,760,181.0
51,388,-5.948264,54.311147,760,181.0
51,389,-5.948264,54.310989,760,181.0
51,390,-5.948323,54.310854,760,181.0
51,391,-5.948423,54.310728,760,171.0
51,392,-5.949259,54.309833,760,164.0
51,393,-5.949334,54.309732,760,164.0
51,394,-5.949384,54.30968,760,164.0
51,395,-5.949442,54.309621,760,164.0
51,396,-5.949619,54.309462,760,164.0
51,397,-5.949748,54.309374,760,164.0
51,398,-5.949914,54.309286,760,164.0
51,399,-5.950096,54.30921,760,166.0
51,400,-5.950147,54.309193,760,166.0
51,401,-5.950289,54.309145,760,154.0
51,402,-5.950348,54.309125,760,154.0
51,403,-5.95059,54.309017,760,154.0
51,404,-5.950847,54.308948,760,154.0
51,405,-5.951427,54.308825,760,153.0
51,406,-5.951658,54.308772,760,153.0
51,407,-5.951935,54.308711,760,153.0
51,408,-5.95214,54.308665,760,153.0
51,409,-5.952266,54.308623,760,153.0
51,410,-5.95236,54.308557,760,153.0
51,411,-5.952478,54.308496,760,153.0
51,412,-5.952631,54.308446,760,157.0
51,413,-5.952795,54.308399,760,157.0
51,414,-5.952888,54.308368,760,157.0
51,415,-5.952974,54.308315,760,156.0
51,416,-5.953044,54.308233,760,156.0
51,417,-5.953181,54.308036,760,156.0
51,418,-5.953296,54.307902,760,156.0
51,419,-5.953296,54.307861,760,156.0
51,420,-5.953267,54.307823,760,156.0
51,421,-5.95321,54.307789,760,156.0
51,422,-5.9531,54.307739,760,156.0
51,423,-5.952947,54.307653,760,156.0
51,424,-5.952827,54.307535,760,156.0
51,425,-5.952746,54.307409,760,149.0
51,426,-5.952341,54.306675,760,143.0
51,427,-5.952253,54.306559,760,143.0
51,428,-5.952167,54.306468,760,143.0
51,429,-5.952043,54.306366,760,143.0
51,430,-5.951931,54.306304,760,143.0
51,431,-5.951754,54.30623,760,143.0
51,432,-5.950549,54.3058,760,142.0
51,433,-5.950335,54.305707,760,142.0
51,434,-5.949794,54.305407,760,143.0
51,435,-5.949369,54.305171,760,143.0
51,436,-5.94916,54.305036,760,143.0
51,437,-5.948342,54.304429,760,151.0
51,438,-5.947706,54.303922,760,161.0
51,439,-5.947178,54.303526,760,165.0
51,440,-5.946998,54.303413,760,165.0
51,441,-5.94687,54.303357,760,165.0
51,442,-5.946754,54.303319,760,173.0
51,443,-5.946695,54.303301,760,173.0
51,444,-5.946427,54.303213,760,173.0
51,445,-5.946127,54.303072,760,178.0
51,446,-5.946068,54.303038,760,178.0
51,447,-5.94603,54.302997,760,178.0
51,448,-5.946009,54.302931,760,178.0
51,449,-5.945979,54.302828,760,178.0
51,450,-5.945941,54.302746,760,178.0
51,451,-5.945864,54.302676,760,178.0
51,452,-5.945772,54.302617,760,178.0
51,453,-5.945638,54.302548,760,178.0
51,454,-5.945512,54.302469,760,181.0
51,455,-5.94541,54.302383,760,181.0
51,456,-5.945298,54.302252,760,181.0
51,457,-5.944598,54.301233,760,181.0
51,458,-5.943919,54.300203,760,182.0
51,459,-5.943718,54.29976,760,178.0
51,460,-5.943157,54.29846,760,175.0
51,461,-5.94285,54.297673,760,177.0
51,462,-5.942819,54.297595,760,177.0
51,463,-5.942591,54.297088,760,183.0
51,464,-5.942363,54.296642,760,172.0
51,465,-5.942348,54.296615,760,172.0
51,466,-5.942211,54.296406,760,172.0
51,467,-5.941352,54.295381,760,172.0
51,468,-5.941009,54.295016,760,172.0
51,469,-5.940162,54.294257,760,165.0
51,470,-5.939976,54.294091,760,159.0
51,471,-5.939853,54.293984,760,159.0
51,472,-5.939713,54.293903,760,159.0
51,473,-5.939349,54.293751,760,159.0
51,474,-5.938909,54.293579,760,159.0
51,475,-5.93823,54.293241,760,151.0
51,476,-5.937959,54.293136,760,151.0
51,477,-5.937584,54.293017,760,151.0
51,478,-5.936959,54.292837,760,141.0
51,479,-5.936774,54.292774,760,141.0
51,480,-5.936597,54.292688,760,141.0
51,481,-5.935677,54.291931,760,135.0
51,482,-5.935498,54.291783,760,135.0
51,483,-5.935262,54.291583,760,131.0
51,484,-5.934639,54.290985,760,129.0
51,485,-5.934611,54.290965,760,129.0
51,486,-5.934738,54.290937,760,129.0
51,487,-5.934888,54.290892,760,129.0
51,488,-5.935025,54.290846,760,131.0
51,489,-5.935309,54.290721,760,128.0
51,490,-5.935482,54.290619,760,128.0
51,491,-5.93617,54.290091,760,128.0
51,492,-5.93627,54.290032,760,132.0
51,493,-5.93637,54.289973,760,125.0
51,494,-5.936507,54.289922,760,125.0
51,495,-5.936688,54.289857,760,125.0
51,496,-5.936948,54.289785,760,125.0
51,497,-5.937165,54.289733,760,125.0
51,498,-5.937328,54.289713,760,125.0
51,499,-5.937487,54.289695,760,125.0
51,500,-5.937735,54.289677,760,126.0
51,501,-5.937934,54.289656,760,126.0
51,502,-5.93811,54.289625,760,126.0
51,503,-5.938265,54.289599,760,126.0
51,504,-5.938384,54.289556,760,126.0
51,505,-5.938508,54.289491,760,126.0
51,506,-5.938614,54.289414,760,126.0
51,507,-5.938716,54.289313,760,126.0
51,508,-5.938808,54.28922,760,131.0
51,509,-5.938875,54.28914,760,124.0
51,510,-5.93891,54.289058,760,124.0
51,511,-5.939078,54.28848,760,124.0
51,512,-5.939126,54.288346,760,124.0
51,513,-5.939184,54.288251,760,113.0
51,514,-5.939696,54.287634,760,113.0
51,515,-5.939751,54.287581,760,113.0
51,516,-5.939807,54.287526,760,113.0
51,517,-5.939873,54.287464,760,105.0
51,518,-5.939979,54.287413,760,105.0
51,519,-5.940098,54.287379,760,108.0
51,520,-5.940222,54.287358,760,108.0
51,521,-5.940421,54.287343,760,108.0
51,522,-5.940615,54.28733,760,108.0
51,523,-5.940854,54.287317,760,108.0
51,524,-5.941097,54.287296,760,108.0
51,525,-5.941411,54.287258,760,109.0
51,526,-5.94168,54.287211,760,109.0
51,527,-5.942012,54.287129,760,109.0
51,528,-5.942403,54.287035,760,109.0
51,529,-5.942422,54.287031,760,109.0
51,530,-5.942581,54.287023,760,108.0
51,531,-5.942754,54.287023,760,108.0
51,532,-5.942961,54.287018,760,108.0
51,533,-5.943196,54.286984,760,108.0
51,534,-5.943394,54.286935,760,108.0
51,535,-5.943553,54.286897,760,108.0
51,536,-5.943757,54.286886,760,108.0
51,537,-5.94388,54.286886,760,101.0
51,538,-5.944057,54.286917,760,101.0
51,539,-5.944185,54.286948,760,101.0
51,540,-5.944371,54.287008,760,101.0
51,541,-5.944534,54.287057,760,101.0
51,542,-5.944693,54.287088,760,101.0
51,543,-5.944879,54.287108,760,101.0
51,544,-5.94502,54.287113,760,99.0
51,545,-5.945175,54.287103,760,99.0
51,546,-5.945365,54.28707,760,99.0
51,547,-5.945533,54.287046,760,99.0
51,548,-5.945696,54.287054,760,99.0
51,549,-5.945895,54.287072,760,99.0
51,550,-5.946151,54.28709,760,99.0
51,551,-5.946452,54.287093,760,98.0
51,552,-5.946765,54.2871,760,98.0
51,553,-5.94707,54.287124,760,98.0
51,554,-5.947357,54.287168,760,98.0
51,555,-5.947605,54.287211,760,96.0
51,556,-5.947642,54.287219,760,96.0
51,557,-5.947852,54.287266,760,96.0
51,558,-5.948126,54.287304,760,96.0
51,559,-5.948444,54.287345,760,96.0
51,560,-5.948714,54.287392,760,96.0
51,561,-5.948979,54.287438,760,88.0
51,562,-5.949315,54.287518,760,106.0
51,563,-5.949712,54.287621,760,106.0
51,564,-5.949973,54.287694,760,106.0
51,565,-5.950234,54.287774,760,99.0
51,566,-5.950525,54.287874,760,99.0
51,567,-5.951051,54.288086,760,99.0
51,568,-5.951435,54.288227,760,98.0
51,569,-5.95193,54.288444,760,116.0
51,570,-5.952045,54.28848,760,116.0
51,571,-5.952123,54.288492,760,116.0
51,572,-5.952182,54.288501,760,116.0
51,573,-5.952337,54.288501,760,116.0
51,574,-5.953855,54.288417,760,106.0
51,575,-5.953887,54.288416,760,106.0
51,576,-5.95436,54.288398,760,106.0
51,577,-5.95463,54.288395,760,106.0
51,578,-5.95482,54.288405,760,106.0
51,579,-5.955001,54.288426,760,106.0
51,580,-5.955266,54.28849,760,95.0
51,581,-5.955818,54.288643,760,95.0
51,582,-5.956057,54.288694,760,95.0
51,583,-5.956469,54.288764,760,87.0
51,584,-5.956784,54.288795,760,87.0
51,585,-5.957196,54.288811,760,87.0
51,586,-5.957528,54.288808,760,83.0
51,587,-5.957705,54.288805,760,83.0
51,588,-5.95785,54.28879,760,83.0
51,589,-5.957996,54.288759,760,83.0
51,590,-5.958177,54.288702,760,83.0
51,591,-5.958517,54.288586,760,83.0
51,592,-5.958928,54.288439,760,90.0
51,593,-5.959695,54.288189,760,88.0
51,594,-5.959737,54.288176,760,88.0
51,595,-5.960448,54.287959,760,93.0
51,596,-5.961274,54.287712,760,99.0
51,597,-5.961743,54.287583,760,99.0
51,598,-5.962021,54.287516,760,99.0
51,599,-5.962379,54.287431,760,95.0
51,600,-5.962582,54.28737,760,106.0
51,601,-5.96256,54.28734,760,106.0
51,602,-5.962415,54.287158,760,95.0
51,603,-5.962263,54.286966,760,95.0
51,604,-5.961841,54.286471,760,91.0
51,605,-5.96171,54.286252,760,91.0
51,606,-5.961666,54.286105,760,91.0
51,607,-5.961662,54.285957,760,91.0
51,608,-5.961848,54.284829,760,83.0
51,609,-5.961895,54.284663,760,83.0
51,610,-5.962019,54.284221,760,83.0
51,611,-5.962026,54.284153,760,86.0
51,612,-5.962008,54.2841,760,86.0
51,613,-5.961983,54.284062,760,86.0
51,614,-5.961822,54.283928,760,86.0
51,615,-5.961757,54.283882,760,86.0
51,616,-5.961597,54.283792,760,86.0
51,617,-5.961404,54.283716,760,86.0
51,618,-5.961026,54.28362,760,81.0
51,619,-5.960902,54.283582,760,81.0
51,620,-5.960651,54.28344,760,81.0
51,621,-5.960454,54.283329,760,81.0
51,622,-5.960312,54.283289,760,88.0
51,623,-5.960185,54.28327,760,88.0
51,624,-5.960003,54.283274,760,92.0
51,625,-5.959665,54.283293,760,92.0
51,626,-5.959414,54.283295,760,92.0
51,627,-5.958968,54.283268,760,92.0
51,628,-5.958867,54.283262,760,92.0
51,629,-5.958446,54.283236,760,99.0
51,630,-5.95814,54.283191,760,99.0
51,631,-5.957882,54.283121,760,99.0
51,632,-5.95754,54.282996,760,99.0
51,633,-5.956619,54.282611,760,106.0
51,634,-5.956292,54.282511,760,106.0
51,635,-5.955535,54.282312,760,111.0
51,636,-5.955573,54.282302,760,111.0
51,637,-5.955612,54.282291,760,111.0
51,638,-5.95588,54.282275,760,111.0
51,639,-5.955996,54.282243,760,111.0
51,640,-5.956083,54.282208,760,111.0
51,641,-5.95613,54.282163,760,111.0
51,642,-5.95615,54.282101,760,111.0
51,643,-5.956143,54.282012,760,111.0
51,644,-5.956155,54.281899,760,111.0
51,645,-5.956186,54.281823,760,111.0
51,646,-5.956244,54.281752,760,111.0
51,647,-5.956344,54.281693,760,113.0
51,648,-5.956471,54.281656,760,123.0
51,649,-5.95674,54.28161,760,123.0
51,650,-5.957127,54.281599,760,123.0
51,651,-5.957753,54.281659,760,127.0
51,652,-5.958125,54.281698,760,115.0
51,653,-5.958493,54.281732,760,115.0
51,654,-5.958655,54.28175,760,115.0
51,655,-5.959005,54.281733,760,112.0
51,656,-5.959485,54.281617,760,123.0
51,657,-5.959916,54.281511,760,123.0
51,658,-5.960523,54.281386,760,115.0
51,659,-5.961129,54.281266,760,115.0
51,660,-5.961917,54.281114,760,109.0
51,661,-5.96266,54.280969,760,103.0
51,662,-5.963193,54.28083,760,103.0
51,663,-5.963625,54.280758,760,118.0
