StageCode,PointIndex,x,y,PointsInStage,elevation
41,581,-3.466422,53.051392,936,443.0
41,582,-3.466315,53.051279,936,443.0
41,583,-3.466197,53.051182,936,455.0
41,584,-3.4661,53.051112,936,455.0
41,585,-3.466063,53.051085,936,455.0
41,586,-3.465939,53.051005,936,455.0
41,587,-3.465789,53.050911,936,455.0
41,588,-3.465644,53.05085,936,455.0
41,589,-3.465489,53.050782,936,443.0
41,590,-3.465301,53.050728,936,443.0
41,591,-3.465129,53.050692,936,443.0
41,592,-3.464931,53.050686,936,456.0
41,593,-3.464722,53.050682,936,456.0
41,594,-3.464528,53.050695,936,456.0
41,595,-3.464337,53.050702,936,456.0
41,596,-3.464046,53.050711,936,456.0
41,597,-3.463692,53.050728,936,463.0
41,598,-3.463316,53.050773,936,463.0
41,599,-3.462737,53.050853,936,466.0
41,600,-3.462254,53.050905,936,464.0
41,601,-3.461776,53.05095,936,464.0
41,602,-3.46139,53.050985,936,464.0
41,603,-3.461009,53.05106,936,457.0
41,604,-3.460746,53.051114,936,457.0
41,605,-3.460478,53.051211,936,457.0
41,606,-3.460162,53.051311,936,457.0
41,607,-3.459958,53.051379,936,447.0
41,608,-3.459926,53.051441,936,447.0
41,609,-3.459754,53.051421,936,447.0
41,610,-3.459523,53.051411,936,447.0
41,611,-3.459153,53.051427,936,447.0
41,612,-3.458719,53.051472,936,439.0
41,613,-3.458268,53.051514,936,439.0
41,614,-3.457882,53.051569,936,439.0
41,615,-3.457586,53.051613,936,439.0
41,616,-3.457152,53.051666,936,434.0
41,617,-3.456794,53.051683,936,434.0
41,618,-3.456043,53.05174,936,429.0
41,619,-3.45548,53.051821,936,429.0
41,620,-3.454894,53.051916,936,424.0
41,621,-3.454336,53.052029,936,424.0
41,622,-3.45399,53.052124,936,424.0
41,623,-3.453738,53.052216,936,410.0
41,624,-3.453204,53.05241,936,410.0
41,625,-3.451814,53.052998,936,404.0
41,626,-3.449902,53.053749,936,402.0
41,627,-3.449439,53.053897,936,402.0
41,628,-3.449105,53.05401,936,402.0
41,629,-3.44894,53.054077,936,402.0
41,630,-3.448788,53.054148,936,402.0
41,631,-3.448653,53.054208,936,403.0
41,632,-3.448483,53.05426,936,403.0
41,633,-3.448254,53.054292,936,403.0
41,634,-3.447776,53.05436,936,403.0
41,635,-3.447634,53.054396,936,403.0
41,636,-3.447461,53.054449,936,389.0
41,637,-3.447298,53.054526,936,389.0
41,638,-3.446903,53.054719,936,389.0
41,639,-3.446572,53.054875,936,389.0
41,640,-3.446367,53.05495,936,389.0
41,641,-3.446218,53.054996,936,389.0
41,642,-3.446067,53.055027,936,389.0
41,643,-3.445862,53.055054,936,389.0
41,644,-3.445292,53.055126,936,389.0
41,645,-3.444919,53.05518,936,377.0
41,646,-3.44467,53.055236,936,377.0
41,647,-3.444538,53.055294,936,377.0
41,648,-3.444446,53.055349,936,377.0
41,649,-3.444481,53.055427,936,377.0
41,650,-3.444484,53.055493,936,377.0
41,651,-3.444447,53.055561,936,377.0
41,652,-3.444383,53.055612,936,377.0
41,653,-3.4443,53.055637,936,377.0
41,654,-3.444178,53.055667,936,377.0
41,655,-3.444048,53.055695,936,377.0
41,656,-3.443913,53.055743,936,377.0
41,657,-3.44382,53.055802,936,377.0
41,658,-3.443713,53.055872,936,371.0
41,659,-3.443592,53.055939,936,371.0
41,660,-3.443271,53.056026,936,371.0
41,661,-3.442912,53.056098,936,371.0
41,662,-3.442759,53.056129,936,371.0
41,663,-3.442558,53.056191,936,371.0
