StageCode,PointIndex,x,y,PointsInStage,elevation
61,128,-2.440532,55.125815,626,272.0
61,129,-2.440982,55.126097,626,275.0
61,130,-2.441647,55.12638,626,275.0
61,131,-2.442291,55.12649,626,275.0
61,132,-2.442655,55.126538,626,268.0
61,133,-2.4439,55.126968,626,280.0
61,134,-2.445209,55.12757,626,291.0
61,135,-2.44654,55.128134,626,294.0
61,136,-2.447355,55.128612,626,296.0
61,137,-2.448042,55.12903,626,297.0
61,138,-2.449144,55.129699,626,303.0
61,139,-2.449415,55.129864,626,303.0
61,140,-2.449866,55.130097,626,308.0
61,141,-2.450143,55.130183,626,308.0
61,142,-2.450852,55.130673,626,308.0
61,143,-2.451216,55.130796,626,308.0
61,144,-2.451903,55.130881,626,322.0
61,145,-2.452034,55.130956,626,322.0
61,146,-2.455935,55.13318,626,325.0
61,147,-2.458663,55.134157,626,323.0
61,148,-2.460165,55.134427,626,318.0
61,149,-2.460761,55.134571,626,318.0
61,150,-2.462078,55.135096,626,309.0
61,151,-2.463276,55.135715,626,310.0
61,152,-2.46349,55.135862,626,312.0
61,153,-2.463855,55.136169,626,313.0
61,154,-2.463597,55.136353,626,312.0
61,155,-2.462718,55.136476,626,312.0
61,156,-2.461881,55.136476,626,310.0
61,157,-2.460336,55.136328,626,308.0
61,158,-2.459928,55.136341,626,308.0
61,159,-2.458855,55.136966,626,308.0
61,160,-2.458855,55.137101,626,308.0
61,161,-2.458834,55.138144,626,303.0
61,162,-2.458769,55.138903,626,299.0
61,163,-2.458297,55.140768,626,290.0
61,164,-2.458018,55.140989,626,296.0
61,165,-2.457804,55.141345,626,296.0
61,166,-2.457611,55.141872,626,297.0
61,167,-2.457675,55.142055,626,297.0
61,168,-2.45818,55.142473,626,297.0
61,169,-2.458062,55.142675,626,296.0
61,170,-2.457987,55.142835,626,296.0
61,171,-2.458223,55.143724,626,289.0
61,172,-2.45848,55.144772,626,272.0
61,173,-2.458501,55.144999,626,288.0
61,174,-2.458448,55.145201,626,288.0
61,175,-2.458287,55.145447,626,288.0
61,176,-2.457782,55.14592,626,294.0
61,177,-2.456585,55.147195,626,291.0
61,178,-2.456355,55.147451,626,291.0
61,179,-2.45555,55.148345,626,288.0
61,180,-2.455003,55.14912,626,278.0
61,181,-2.45422,55.149994,626,272.0
61,182,-2.453501,55.150754,626,268.0
61,183,-2.452487,55.151916,626,262.0
61,184,-2.452306,55.1521,626,262.0
61,185,-2.451811,55.152602,626,257.0
61,186,-2.451317,55.153081,626,257.0
61,187,-2.45096,55.153306,626,246.0
61,188,-2.449394,55.153086,626,236.0
61,189,-2.44816,55.153073,626,232.0
61,190,-2.447902,55.153325,626,233.0
61,191,-2.447668,55.153814,626,233.0
61,192,-2.447503,55.154304,626,207.0
61,193,-2.447557,55.155183,626,218.0
61,194,-2.447499,55.155651,626,200.0
61,195,-2.446969,55.1565,626,204.0
61,196,-2.446517,55.157087,626,213.0
61,197,-2.445971,55.157585,626,208.0
61,198,-2.445858,55.157551,626,208.0
61,199,-2.445611,55.157567,626,208.0
61,200,-2.445331,55.15765,626,208.0
61,201,-2.445046,55.157748,626,208.0
61,202,-2.44478,55.157794,626,203.0
61,203,-2.444437,55.15779,626,203.0
61,204,-2.444158,55.157732,626,203.0
61,205,-2.44385,55.157617,626,203.0
61,206,-2.443421,55.157522,626,201.0
61,207,-2.443053,55.157447,626,181.0
61,208,-2.442793,55.157322,626,181.0
61,209,-2.442532,55.157122,626,181.0
61,210,-2.442339,55.157012,626,176.0
61,211,-2.442087,55.156935,626,176.0
61,212,-2.441357,55.157073,626,176.0
61,213,-2.440304,55.15727,626,182.0
61,214,-2.439494,55.157399,626,189.0
61,215,-2.43904,55.15741,626,189.0
61,216,-2.438659,55.157306,626,190.0
61,217,-2.438235,55.157082,626,190.0
61,218,-2.437951,55.156945,626,190.0
61,219,-2.437779,55.156935,626,190.0
61,220,-2.437549,55.157,626,190.0
61,221,-2.437157,55.157236,626,187.0
61,222,-2.436363,55.157677,626,186.0
61,223,-2.436115,55.15785,626,183.0
61,224,-2.435725,55.15799,626,183.0
61,225,-2.434958,55.158042,626,181.0
61,226,-2.434307,55.158095,626,181.0
61,227,-2.433728,55.158193,626,185.0
61,228,-2.432764,55.158327,626,182.0
61,229,-2.432334,55.15844,626,180.0
61,230,-2.432029,55.158551,626,180.0
61,231,-2.431684,55.15872,626,180.0
61,232,-2.431374,55.15894,626,180.0
61,233,-2.43097,55.1591,626,180.0
61,234,-2.430462,55.159231,626,176.0
61,235,-2.429813,55.159412,626,173.0
61,236,-2.42933,55.15959,626,173.0
61,237,-2.428583,55.159178,626,176.0
61,238,-2.427862,55.158897,626,187.0
61,239,-2.426627,55.158818,626,189.0
61,240,-2.425318,55.158744,626,195.0
61,241,-2.423859,55.158609,626,200.0
61,242,-2.422443,55.158364,626,218.0
61,243,-2.421649,55.158241,626,224.0
61,244,-2.421161,55.158165,626,222.0
61,245,-2.419797,55.157659,626,226.0
61,246,-2.418239,55.157229,626,222.0
61,247,-2.417432,55.157191,626,217.0
61,248,-2.416133,55.157335,626,213.0
61,249,-2.416035,55.157346,626,213.0
61,250,-2.415115,55.157293,626,213.0
61,251,-2.4138,55.157441,626,210.0
61,252,-2.412942,55.157441,626,207.0
61,253,-2.412465,55.157359,626,201.0
61,254,-2.407116,55.154793,626,203.0
61,255,-2.406597,55.15419,626,203.0
61,256,-2.406043,55.153651,626,210.0
61,257,-2.40562,55.153325,626,210.0
61,258,-2.404633,55.152712,626,211.0
61,259,-2.402015,55.152136,626,207.0
61,260,-2.401414,55.15209,626,207.0
61,261,-2.400346,55.152087,626,207.0
61,262,-2.399536,55.152077,626,209.0
61,263,-2.398973,55.152016,626,209.0
61,264,-2.398014,55.151829,626,208.0
61,265,-2.396237,55.151513,626,208.0
61,266,-2.394349,55.151195,626,212.0
61,267,-2.393551,55.151094,626,217.0
61,268,-2.392885,55.15109,626,217.0
61,269,-2.391963,55.151177,626,222.0
61,270,-2.391448,55.151235,626,222.0
61,271,-2.390851,55.151247,626,226.0
61,272,-2.390343,55.151321,626,226.0
61,273,-2.389726,55.151508,626,229.0
61,274,-2.388926,55.151688,626,225.0
61,275,-2.388095,55.151918,626,221.0
61,276,-2.387355,55.152176,626,219.0
61,277,-2.386631,55.152329,626,219.0
61,278,-2.385998,55.152406,626,218.0
61,279,-2.384426,55.152553,626,214.0
61,280,-2.383954,55.152593,626,214.0
61,281,-2.382618,55.152798,626,212.0
61,282,-2.381524,55.152982,626,208.0
61,283,-2.381524,55.152982,626,208.0
61,284,-2.380891,55.153098,626,207.0
61,285,-2.379341,55.153368,626,202.0
61,286,-2.378883,55.153435,626,202.0
61,287,-2.378557,55.153442,626,199.0
61,288,-2.377338,55.153405,626,198.0
61,289,-2.376615,55.153378,626,198.0
61,290,-2.376427,55.153307,626,194.0
61,291,-2.375729,55.152948,626,185.0
61,292,-2.375457,55.152679,626,185.0
61,293,-2.375241,55.152363,626,192.0
61,294,-2.375005,55.15209,626,179.0
61,295,-2.37469,55.151695,626,179.0
61,296,-2.374452,55.151562,626,185.0
61,297,-2.374249,55.151443,626,185.0
61,298,-2.37471,55.151351,626,185.0
61,299,-2.375938,55.151189,626,192.0
61,300,-2.375938,55.151189,626,192.0
61,301,-2.376625,55.151041,626,198.0
61,302,-2.377231,55.150995,626,198.0
61,303,-2.378374,55.150836,626,202.0
61,304,-2.378986,55.1506,626,209.0
61,305,-2.379575,55.150318,626,209.0
61,306,-2.380065,55.150156,626,213.0
61,307,-2.381158,55.150278,626,213.0
61,308,-2.382558,55.150487,626,221.0
61,309,-2.383105,55.150465,626,221.0
61,310,-2.383829,55.150284,626,224.0
61,311,-2.38434,55.150119,626,224.0
61,312,-2.386045,55.149729,626,228.0
61,313,-2.386479,55.149647,626,230.0
61,314,-2.386673,55.149622,626,230.0
61,315,-2.391114,55.148556,626,234.0
61,316,-2.39547,55.147526,626,229.0
61,317,-2.397359,55.147077,626,220.0
61,318,-2.398436,55.147682,626,223.0
61,319,-2.398989,55.147992,626,214.0
61,320,-2.399933,55.14858,626,217.0
61,321,-2.400994,55.150157,626,201.0
61,322,-2.401733,55.150073,626,202.0
61,323,-2.402444,55.150039,626,202.0
61,324,-2.404096,55.150272,626,201.0
61,325,-2.405641,55.150898,626,201.0
61,326,-2.406607,55.150751,626,205.0
61,327,-2.408216,55.150603,626,205.0
61,328,-2.409332,55.150591,626,206.0
61,329,-2.40989,55.150677,626,206.0
61,330,-2.410889,55.151174,626,208.0
61,331,-2.411296,55.15137,626,213.0
61,332,-2.411628,55.151339,626,213.0
61,333,-2.411876,55.151112,626,213.0
61,334,-2.413163,55.149616,626,233.0
61,335,-2.413387,55.149506,626,233.0
61,336,-2.413763,55.149463,626,233.0
61,337,-2.414385,55.149438,626,239.0
61,338,-2.41475,55.149359,626,239.0
61,339,-2.415036,55.149283,626,242.0
61,340,-2.415469,55.149168,626,242.0
61,341,-2.415834,55.149156,626,227.0
61,342,-2.416724,55.149181,626,242.0
61,343,-2.417443,55.149113,626,226.0
61,344,-2.41828,55.148831,626,230.0
61,345,-2.418988,55.148488,626,235.0
61,346,-2.419825,55.148034,626,225.0
61,347,-2.420672,55.147581,626,229.0
61,348,-2.421102,55.147293,626,231.0
61,349,-2.421552,55.146906,626,230.0
61,350,-2.421745,55.146526,626,238.0
61,351,-2.42181,55.146084,626,238.0
61,352,-2.421992,55.14576,626,241.0
61,353,-2.422453,55.145048,626,241.0
61,354,-2.422561,55.144809,626,243.0
61,355,-2.422721,55.144362,626,243.0
61,356,-2.423011,55.143908,626,252.0
61,357,-2.423633,55.142792,626,261.0
61,358,-2.423837,55.142387,626,264.0
61,359,-2.423965,55.142166,626,264.0
61,360,-2.423515,55.141663,626,263.0
61,361,-2.423171,55.141038,626,259.0
61,362,-2.423,55.14089,626,259.0
61,363,-2.42182,55.139836,626,257.0
61,364,-2.420553,55.138781,626,245.0
61,365,-2.41948,55.138339,626,231.0
61,366,-2.419251,55.138236,626,238.0
61,367,-2.418493,55.137898,626,227.0
61,368,-2.416671,55.137211,626,236.0
61,369,-2.414782,55.136561,626,217.0
61,370,-2.414073,55.13661,626,217.0
61,371,-2.412228,55.136708,626,220.0
61,372,-2.411005,55.136683,626,221.0
61,373,-2.408839,55.136414,626,209.0
61,374,-2.40768,55.136574,626,206.0
61,375,-2.406929,55.136574,626,202.0
61,376,-2.40579,55.13634,626,199.0
61,377,-2.40444,55.136426,626,195.0
61,378,-2.403195,55.136561,626,192.0
61,379,-2.401907,55.136757,626,200.0
61,380,-2.400898,55.137051,626,192.0
61,381,-2.400384,55.137371,626,192.0
61,382,-2.399868,55.137652,626,194.0
61,383,-2.398988,55.137751,626,194.0
61,384,-2.397681,55.138107,626,184.0
61,385,-2.396864,55.138388,626,190.0
61,386,-2.396504,55.138288,626,181.0
61,387,-2.396156,55.138192,626,192.0
61,388,-2.395684,55.138192,626,192.0
61,389,-2.395169,55.138327,626,207.0
61,390,-2.39519,55.138045,626,192.0
61,391,-2.395426,55.1378,626,192.0
61,392,-2.396328,55.13764,626,181.0
61,393,-2.396757,55.137383,626,193.0
61,394,-2.39695,55.137113,626,193.0
61,395,-2.397207,55.136831,626,193.0
61,396,-2.398087,55.136475,626,200.0
61,397,-2.399117,55.136046,626,194.0
61,398,-2.399332,55.13569,626,214.0
61,399,-2.399589,55.135518,626,214.0
61,400,-2.400405,55.134831,626,224.0
61,401,-2.401048,55.1345,626,224.0
61,402,-2.401907,55.133641,626,234.0
61,403,-2.402271,55.133445,626,234.0
61,404,-2.403005,55.133075,626,225.0
61,405,-2.403278,55.132893,626,225.0
61,406,-2.403645,55.132648,626,225.0
61,407,-2.404524,55.131826,626,217.0
61,408,-2.405018,55.131409,626,208.0
61,409,-2.405406,55.131319,626,208.0
61,410,-2.405971,55.131258,626,208.0
61,411,-2.406359,55.131193,626,216.0
61,412,-2.406981,55.131074,626,216.0
61,413,-2.408559,55.13074,626,225.0
61,414,-2.40946,55.130575,626,229.0
61,415,-2.411499,55.130293,626,230.0
61,416,-2.412765,55.130109,626,229.0
61,417,-2.414846,55.130121,626,227.0
61,418,-2.417442,55.13017,626,231.0
61,419,-2.418558,55.13017,626,234.0
61,420,-2.419803,55.130293,626,234.0
61,421,-2.42034,55.130269,626,235.0
61,422,-2.420504,55.130242,626,235.0
61,423,-2.421241,55.130121,626,235.0
61,424,-2.422893,55.129766,626,238.0
61,425,-2.424802,55.129323,626,247.0
61,426,-2.42667,55.12887,626,255.0
61,427,-2.427046,55.128781,626,255.0
61,428,-2.428322,55.128477,626,257.0
61,429,-2.428443,55.128442,626,257.0
61,430,-2.428816,55.128333,626,260.0
61,431,-2.428484,55.127824,626,253.0
61,432,-2.428231,55.127576,626,253.0
61,433,-2.42724,55.127039,626,246.0
61,434,-2.426723,55.126674,626,246.0
61,435,-2.425485,55.125797,626,250.0
61,436,-2.424513,55.125042,626,235.0
61,437,-2.424362,55.12497,626,242.0
61,438,-2.424116,55.124852,626,242.0
61,439,-2.423822,55.124803,626,242.0
61,440,-2.423403,55.124735,626,225.0
61,441,-2.42321,55.124625,626,225.0
61,442,-2.423242,55.12441,626,225.0
61,443,-2.423265,55.124306,626,225.0
61,444,-2.423367,55.123828,626,215.0
61,445,-2.423506,55.123674,626,215.0
61,446,-2.42386,55.123558,626,217.0
61,447,-2.424509,55.123502,626,217.0
61,448,-2.425335,55.123463,626,222.0
61,449,-2.425711,55.12326,626,228.0
61,450,-2.426049,55.122904,626,228.0
61,451,-2.426183,55.122441,626,232.0
61,452,-2.426312,55.121545,626,232.0
61,453,-2.426526,55.120371,626,232.0
61,454,-2.426605,55.119275,626,233.0
61,455,-2.42667,55.118312,626,232.0
61,456,-2.426676,55.117404,626,233.0
61,457,-2.426723,55.117033,626,233.0
61,458,-2.426711,55.116279,626,231.0
61,459,-2.426543,55.114811,626,235.0
61,460,-2.42619,55.11453,626,232.0
61,461,-2.425716,55.114181,626,232.0
61,462,-2.42527,55.113815,626,227.0
61,463,-2.42503,55.113493,626,227.0
61,464,-2.425083,55.113078,626,231.0
61,465,-2.424782,55.111961,626,244.0
61,466,-2.424472,55.110756,626,255.0
61,467,-2.423936,55.109148,626,260.0
61,468,-2.423203,55.107815,626,262.0
61,469,-2.422701,55.10714,626,266.0
61,470,-2.421944,55.106426,626,271.0
61,471,-2.420984,55.105775,626,270.0
61,472,-2.419332,55.104977,626,269.0
61,473,-2.419245,55.104933,626,269.0
61,474,-2.417551,55.104081,626,272.0
61,475,-2.417198,55.104226,626,267.0
61,476,-2.415267,55.105429,626,267.0
61,477,-2.413314,55.106632,626,269.0
61,478,-2.411769,55.106939,626,274.0
61,479,-2.410868,55.107147,626,277.0
61,480,-2.409774,55.10743,626,283.0
61,481,-2.408401,55.107675,626,277.0
61,482,-2.407199,55.107921,626,282.0
61,483,-2.406654,55.1081,626,282.0
61,484,-2.405976,55.10835,626,280.0
61,485,-2.405611,55.108534,626,280.0
61,486,-2.404221,55.109297,626,281.0
61,487,-2.402729,55.109882,626,285.0
61,488,-2.401265,55.110369,626,283.0
61,489,-2.40004,55.110854,626,281.0
61,490,-2.398599,55.111436,626,288.0
61,491,-2.397203,55.11213,626,297.0
61,492,-2.396091,55.112517,626,305.0
61,493,-2.39225,55.11264,626,308.0
61,494,-2.391735,55.112714,626,308.0
61,495,-2.390985,55.113005,626,310.0
61,496,-2.390357,55.113346,626,310.0
61,497,-2.389655,55.113925,626,306.0
61,498,-2.388752,55.114714,626,306.0
61,499,-2.387638,55.115876,626,309.0
61,500,-2.386414,55.116751,626,306.0
61,501,-2.385728,55.117153,626,309.0
61,502,-2.383934,55.117529,626,304.0
61,503,-2.383797,55.117558,626,304.0
61,504,-2.383584,55.117573,626,302.0
61,505,-2.381736,55.1175,626,308.0
61,506,-2.381284,55.117491,626,308.0
61,507,-2.379805,55.117463,626,303.0
61,508,-2.379634,55.117475,626,303.0
61,509,-2.377981,55.117586,626,305.0
61,510,-2.377745,55.117613,626,305.0
61,511,-2.377295,55.117666,626,288.0
61,512,-2.375663,55.117857,626,284.0
61,513,-2.374849,55.118012,626,286.0
61,514,-2.372896,55.117999,626,286.0
61,515,-2.371673,55.118392,626,277.0
61,516,-2.371908,55.118531,626,277.0
61,517,-2.37339,55.118858,626,278.0
61,518,-2.373516,55.11889,626,278.0
61,519,-2.376437,55.119619,626,277.0
61,520,-2.37781,55.120208,626,275.0
61,521,-2.37841,55.120384,626,275.0
61,522,-2.380534,55.120568,626,289.0
61,523,-2.381307,55.120715,626,287.0
61,524,-2.383495,55.121414,626,273.0
61,525,-2.385086,55.121647,626,262.0
61,526,-2.385977,55.12187,626,237.0
61,527,-2.386693,55.122359,626,245.0
61,528,-2.38725,55.122813,626,231.0
61,529,-2.386973,55.122944,626,231.0
61,530,-2.386694,55.123067,626,231.0
61,531,-2.386306,55.123427,626,225.0
61,532,-2.385469,55.123733,626,227.0
61,533,-2.3854,55.123749,626,227.0
61,534,-2.384096,55.124052,626,236.0
61,535,-2.383131,55.124335,626,244.0
61,536,-2.382209,55.124699,626,252.0
61,537,-2.381371,55.125144,626,256.0
61,538,-2.381007,55.125263,626,261.0
61,539,-2.380641,55.125279,626,261.0
61,540,-2.380299,55.125079,626,261.0
61,541,-2.379548,55.12476,626,265.0
61,542,-2.378195,55.124433,626,267.0
61,543,-2.376564,55.123991,626,272.0
61,544,-2.374419,55.123488,626,273.0
61,545,-2.372509,55.123329,626,270.0
61,546,-2.370665,55.123165,626,265.0
61,547,-2.369141,55.122871,626,263.0
61,548,-2.367595,55.122433,626,263.0
61,549,-2.366286,55.12096,626,279.0
61,550,-2.36618,55.120932,626,279.0
61,551,-2.362339,55.12049,626,277.0
61,552,-2.360322,55.120392,626,275.0
61,553,-2.358497,55.120261,626,258.0
61,554,-2.355171,55.119979,626,253.0
61,555,-2.353563,55.119951,626,250.0
61,556,-2.352125,55.120073,626,241.0
61,557,-2.351094,55.120335,626,245.0
61,558,-2.349529,55.120515,626,241.0
61,559,-2.348263,55.120122,626,232.0
61,560,-2.346696,55.119631,626,228.0
61,561,-2.344122,55.118524,626,215.0
61,562,-2.343672,55.118299,626,211.0
61,563,-2.342309,55.117747,626,208.0
61,564,-2.340582,55.117089,626,209.0
61,565,-2.338736,55.116361,626,208.0
61,566,-2.337513,55.115765,626,206.0
61,567,-2.337203,55.11562,626,206.0
61,568,-2.336526,55.115305,626,206.0
61,569,-2.33599,55.115103,626,203.0
61,570,-2.335512,55.1149,626,201.0
61,571,-2.3351,55.114782,626,201.0
61,572,-2.334649,55.11455,626,198.0
61,573,-2.334144,55.114225,626,198.0
61,574,-2.334019,55.113924,626,198.0
61,575,-2.334284,55.113667,626,198.0
61,576,-2.334735,55.113317,626,200.0
61,577,-2.334992,55.1132,626,200.0
61,578,-2.336998,55.112667,626,207.0
61,579,-2.337466,55.112459,626,213.0
61,580,-2.337824,55.112114,626,215.0
61,581,-2.337899,55.111986,626,215.0
61,582,-2.337792,55.111753,626,215.0
61,583,-2.337663,55.111667,626,215.0
61,584,-2.336783,55.111078,626,228.0
61,585,-2.335816,55.110443,626,229.0
61,586,-2.335681,55.110293,626,229.0
61,587,-2.335195,55.109445,626,225.0
61,588,-2.334873,55.109115,626,223.0
61,589,-2.334401,55.108819,626,223.0
61,590,-2.334273,55.10871,626,223.0
61,591,-2.334175,55.108535,626,223.0
61,592,-2.333994,55.108095,626,222.0
61,593,-2.333933,55.107663,626,222.0
61,594,-2.334058,55.107285,626,222.0
61,595,-2.334214,55.10695,626,222.0
61,596,-2.334407,55.106708,626,222.0
61,597,-2.334683,55.106446,626,223.0
61,598,-2.335044,55.106032,626,224.0
61,599,-2.335512,55.105425,626,229.0
61,600,-2.335906,55.104852,626,231.0
61,601,-2.336089,55.104557,626,231.0
61,602,-2.336113,55.10435,626,231.0
61,603,-2.336054,55.104097,626,225.0
61,604,-2.335904,55.103706,626,225.0
61,605,-2.335812,55.103594,626,225.0
61,606,-2.335679,55.103479,626,225.0
61,607,-2.335473,55.103336,626,225.0
61,608,-2.334946,55.103064,626,220.0
61,609,-2.333951,55.102603,626,220.0
61,610,-2.332959,55.102309,626,209.0
61,611,-2.332951,55.102307,626,209.0
61,612,-2.331726,55.101934,626,207.0
61,613,-2.331462,55.101835,626,207.0
61,614,-2.33139,55.101787,626,207.0
61,615,-2.331285,55.101716,626,207.0
61,616,-2.33121,55.101627,626,199.0
61,617,-2.330935,55.100919,626,199.0
61,618,-2.333243,55.100889,626,203.0
61,619,-2.335196,55.100813,626,207.0
61,620,-2.336932,55.100611,626,209.0
61,621,-2.338499,55.100328,626,214.0
61,622,-2.340431,55.099662,626,209.0
61,623,-2.341871,55.099166,626,211.0
61,624,-2.34344,55.098892,626,216.0
61,625,-2.344678,55.098758,626,218.0
62,0,-2.374944,55.207985,566,187.0
62,1,-2.37495,55.208016,566,187.0
62,2,-2.375,55.208345,566,191.0
62,3,-2.375036,55.208589,566,197.0
62,4,-2.375135,55.208869,566,197.0
62,5,-2.37537,55.209202,566,194.0
62,6,-2.375583,55.209392,566,194.0
62,7,-2.375754,55.209539,566,194.0
62,8,-2.375996,55.209717,566,194.0
62,9,-2.376223,55.2099,566,194.0
62,10,-2.376451,55.210164,566,196.0
62,11,-2.376665,55.210541,566,196.0
62,12,-2.376849,55.210874,566,191.0
62,13,-2.37702,55.211292,566,191.0
62,14,-2.377084,55.211491,566,191.0
62,15,-2.377134,55.211698,566,190.0
62,16,-2.377262,55.211945,566,190.0
62,17,-2.377416,55.212157,566,190.0
62,18,-2.377639,55.2124,566,187.0
62,19,-2.377802,55.212532,566,184.0
62,20,-2.377925,55.21263,566,184.0
62,21,-2.378006,55.212699,566,184.0
62,22,-2.378174,55.212802,566,184.0
62,23,-2.378422,55.212934,566,184.0
62,24,-2.379324,55.213411,566,187.0
62,25,-2.379602,55.213577,566,187.0
62,26,-2.379558,55.21395,566,187.0
62,27,-2.379753,55.214293,566,187.0
62,28,-2.380139,55.214525,566,186.0
62,29,-2.38089,55.214886,566,186.0
62,30,-2.382049,55.215382,566,194.0
62,31,-2.382746,55.2157,566,203.0
62,32,-2.382907,55.215835,566,199.0
62,33,-2.382961,55.216025,566,199.0
62,34,-2.382928,55.21641,566,199.0
62,35,-2.382885,55.216949,566,201.0
62,36,-2.382853,55.217384,566,201.0
62,37,-2.382895,55.217487,566,201.0
